request_id,run_id,run_name,workload_label,repetition,concurrency,prompt_index,prompt,engine,model,stream,started_at,ended_at,latency_ms,ttft_ms,completion_time_ms,output_tokens,output_tokens_estimated,tokens_per_sec,success,status_code,error_type,error_message
cf4b9012-49e2-4918-b56f-31148ed1c4d2,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,0,"Background: In serving LLMs, throughput is often measured in requests per second or tokens per second, while latency is measured as time to first token (TTFT) and total time to completion. Increasing concurrency usually increases total throughput but can increase latency because the GPU is shared across more in-flight requests.

Explain the trade-off between throughput and latency in one sentence, then in one more sentence say what a good benchmark should report so we can reason about both.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:51:54.949230Z,2026-03-16T17:51:57.481442Z,2532.213705999311,,2532.213705999311,65,False,25.66923946663832,True,200,,
9f80bf7f-e78a-4034-8ccc-6e6b4d3fbd11,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,1,"Consider the following operational scenario.

We have an inference service that uses the vLLM engine and the Qwen2-0.5B-Instruct model. Requests are sent with a fixed max_tokens value and temperature set to zero for reproducibility. The workload consists of a small set of prompts repeated and shuffled with a fixed seed so that runs are comparable. We collect per-request latency, time to first token, and token throughput.

How would you reduce slow requests in this model API? Give three concrete steps and mention what you would measure before and after.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:51:57.482095Z,2026-03-16T17:52:01.084029Z,3601.936189999833,,3601.936189999833,96,False,26.652332228018857,True,200,,
77d3d1b1-cf7f-423f-84b6-265293c486dd,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,2,"In load testing an LLM API we often sweep concurrency: we run the same workload at concurrency 1, 2, 4, 8, 16, and sometimes higher. Each run uses the same number of requests, the same prompts (shuffled with the same seed), and the same generation parameters like max_tokens and temperature.

Why run the same test at different concurrency levels? Give two reasons and mention what we learn about the system from the shape of the latency and throughput curves.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:01.084416Z,2026-03-16T17:52:04.762721Z,3678.3077509990108,,3678.3077509990108,96,False,26.098958134736513,True,200,,
b4324449-14a7-494b-a586-25a392cace59,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,3,"You are helping a team debug production latency. Here is the context.

Our chat API serves a Qwen-based model on a single GPU with vLLM. We run a benchmark with 24 requests over concurrency levels 1, 2, 4, 8, and 16. At concurrency 1 we see about 3.3 seconds p50 latency and ~29 tokens per second. At concurrency 16, p50 latency rises to about 24 seconds and tokens per second drop to around 5. We use max_tokens=96 and temperature 0.

List four reasons response time matters for chat apps in this setup, and one thing we could try next to improve latency at high concurrency.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:04.763178Z,2026-03-16T17:52:08.569950Z,3806.7776459993183,,3806.7776459993183,96,False,25.218178976355475,True,200,,
65b822ea-f791-496a-af1b-f01f4435c131,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,4,"We are designing a benchmark for our inference stack. The stack uses vLLM, a single public model (e.g. Qwen2-0.5B-Instruct), and we care about latency percentiles, time to first token, and token throughput under different concurrency levels. We run the same prompt set multiple times with a fixed seed and record per-request timings and any failures.

What should this benchmark report include to be reproducible? List at least five items (e.g. model, config, metrics, hardware, software versions).",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:08.570433Z,2026-03-16T17:52:12.152825Z,3582.394363000276,,3582.394363000276,96,False,26.797719701523718,True,200,,
af43b81b-8224-45c1-8076-6080a62e46bd,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,5,"Incident summary for the team:

Today between 14:00 and 14:02 UTC the model API returned 5xx errors for a subset of requests. The root cause was a transient OOM on the GPU when too many long-context requests were in flight. We increased the request timeout and added a simple queue limit. The API has been stable since 14:05.

Draft a one-line status update for users: API had 5xx errors for 2 minutes, now fixed. Then add one short sentence on what we changed so it does not happen again.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:12.153288Z,2026-03-16T17:52:13.368611Z,1215.3247250007553,,1215.3247250007553,31,False,25.50758604864287,True,200,,
64d6f788-f817-4804-b9c6-5effad408639,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,6,"Background: In serving LLMs, throughput is often measured in requests per second or tokens per second, while latency is measured as time to first token (TTFT) and total time to completion. Increasing concurrency usually increases total throughput but can increase latency because the GPU is shared across more in-flight requests.

Explain the trade-off between throughput and latency in one sentence, then in one more sentence say what a good benchmark should report so we can reason about both.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:13.368925Z,2026-03-16T17:52:16.954192Z,3585.2688340000896,,3585.2688340000896,96,False,26.776234766443626,True,200,,
9a0f3129-aabd-4a2c-bb54-e09f0441f565,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,7,"Consider the following operational scenario.

We have an inference service that uses the vLLM engine and the Qwen2-0.5B-Instruct model. Requests are sent with a fixed max_tokens value and temperature set to zero for reproducibility. The workload consists of a small set of prompts repeated and shuffled with a fixed seed so that runs are comparable. We collect per-request latency, time to first token, and token throughput.

How would you reduce slow requests in this model API? Give three concrete steps and mention what you would measure before and after.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:16.954701Z,2026-03-16T17:52:20.468010Z,3513.310547999936,,3513.310547999936,96,False,27.324655389387956,True,200,,
048b7491-9a04-4920-908b-48cbc3f654f0,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,8,"In load testing an LLM API we often sweep concurrency: we run the same workload at concurrency 1, 2, 4, 8, 16, and sometimes higher. Each run uses the same number of requests, the same prompts (shuffled with the same seed), and the same generation parameters like max_tokens and temperature.

Why run the same test at different concurrency levels? Give two reasons and mention what we learn about the system from the shape of the latency and throughput curves.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:20.468383Z,2026-03-16T17:52:24.013256Z,3544.8747120008193,,3544.8747120008193,96,False,27.081352036223336,True,200,,
0f884af7-838c-44c7-bd3e-b48005b26c79,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,9,"You are helping a team debug production latency. Here is the context.

Our chat API serves a Qwen-based model on a single GPU with vLLM. We run a benchmark with 24 requests over concurrency levels 1, 2, 4, 8, and 16. At concurrency 1 we see about 3.3 seconds p50 latency and ~29 tokens per second. At concurrency 16, p50 latency rises to about 24 seconds and tokens per second drop to around 5. We use max_tokens=96 and temperature 0.

List four reasons response time matters for chat apps in this setup, and one thing we could try next to improve latency at high concurrency.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:24.013610Z,2026-03-16T17:52:27.576674Z,3563.068770999962,,3563.068770999962,96,False,26.943066825246248,True,200,,
8747fdde-c29d-4c27-a15f-eda5a85cda03,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,10,"We are designing a benchmark for our inference stack. The stack uses vLLM, a single public model (e.g. Qwen2-0.5B-Instruct), and we care about latency percentiles, time to first token, and token throughput under different concurrency levels. We run the same prompt set multiple times with a fixed seed and record per-request timings and any failures.

What should this benchmark report include to be reproducible? List at least five items (e.g. model, config, metrics, hardware, software versions).",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:27.577043Z,2026-03-16T17:52:31.188267Z,3611.227927998698,,3611.227927998698,96,False,26.583755418950286,True,200,,
6fc9c6f3-4581-4793-83b9-d3a70141bd0d,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,11,"Incident summary for the team:

Today between 14:00 and 14:02 UTC the model API returned 5xx errors for a subset of requests. The root cause was a transient OOM on the GPU when too many long-context requests were in flight. We increased the request timeout and added a simple queue limit. The API has been stable since 14:05.

Draft a one-line status update for users: API had 5xx errors for 2 minutes, now fixed. Then add one short sentence on what we changed so it does not happen again.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:31.188727Z,2026-03-16T17:52:32.349408Z,1160.6841499997245,,1160.6841499997245,31,False,26.708385739572094,True,200,,
642f343f-5ef3-41e5-b201-ac84aa2168aa,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,12,"Background: In serving LLMs, throughput is often measured in requests per second or tokens per second, while latency is measured as time to first token (TTFT) and total time to completion. Increasing concurrency usually increases total throughput but can increase latency because the GPU is shared across more in-flight requests.

Explain the trade-off between throughput and latency in one sentence, then in one more sentence say what a good benchmark should report so we can reason about both.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:32.350016Z,2026-03-16T17:52:35.989760Z,3639.7453589997895,,3639.7453589997895,96,False,26.37547150451784,True,200,,
e3890080-2115-4e4f-a82c-c7896eb15452,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,13,"Consider the following operational scenario.

We have an inference service that uses the vLLM engine and the Qwen2-0.5B-Instruct model. Requests are sent with a fixed max_tokens value and temperature set to zero for reproducibility. The workload consists of a small set of prompts repeated and shuffled with a fixed seed so that runs are comparable. We collect per-request latency, time to first token, and token throughput.

How would you reduce slow requests in this model API? Give three concrete steps and mention what you would measure before and after.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:35.990087Z,2026-03-16T17:52:39.506461Z,3516.3766290006606,,3516.3766290006606,96,False,27.30082983951659,True,200,,
dca08191-944f-4f7b-b3a8-b45a82e390ac,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,14,"In load testing an LLM API we often sweep concurrency: we run the same workload at concurrency 1, 2, 4, 8, 16, and sometimes higher. Each run uses the same number of requests, the same prompts (shuffled with the same seed), and the same generation parameters like max_tokens and temperature.

Why run the same test at different concurrency levels? Give two reasons and mention what we learn about the system from the shape of the latency and throughput curves.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:39.506808Z,2026-03-16T17:52:43.410566Z,3903.760750999936,,3903.760750999936,96,False,24.591670986857967,True,200,,
62d8f212-fdc5-45c4-937b-f89730533ea2,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,15,"You are helping a team debug production latency. Here is the context.

Our chat API serves a Qwen-based model on a single GPU with vLLM. We run a benchmark with 24 requests over concurrency levels 1, 2, 4, 8, and 16. At concurrency 1 we see about 3.3 seconds p50 latency and ~29 tokens per second. At concurrency 16, p50 latency rises to about 24 seconds and tokens per second drop to around 5. We use max_tokens=96 and temperature 0.

List four reasons response time matters for chat apps in this setup, and one thing we could try next to improve latency at high concurrency.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:43.411049Z,2026-03-16T17:52:47.382594Z,3971.548433000862,,3971.548433000862,96,False,24.17193233810405,True,200,,
d8b4bd04-c9b5-478b-ad12-408e28cc046a,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,16,"We are designing a benchmark for our inference stack. The stack uses vLLM, a single public model (e.g. Qwen2-0.5B-Instruct), and we care about latency percentiles, time to first token, and token throughput under different concurrency levels. We run the same prompt set multiple times with a fixed seed and record per-request timings and any failures.

What should this benchmark report include to be reproducible? List at least five items (e.g. model, config, metrics, hardware, software versions).",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:47.382918Z,2026-03-16T17:52:52.044329Z,4661.417809998966,,4661.417809998966,96,False,20.594592442255525,True,200,,
2623cbb1-9e9f-4bea-87e4-ee19cff6b0b0,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,17,"Incident summary for the team:

Today between 14:00 and 14:02 UTC the model API returned 5xx errors for a subset of requests. The root cause was a transient OOM on the GPU when too many long-context requests were in flight. We increased the request timeout and added a simple queue limit. The API has been stable since 14:05.

Draft a one-line status update for users: API had 5xx errors for 2 minutes, now fixed. Then add one short sentence on what we changed so it does not happen again.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:52.045247Z,2026-03-16T17:52:53.593409Z,1548.165701000471,,1548.165701000471,31,False,20.023696416970658,True,200,,
9ac6f136-4d96-481b-8826-eeced56dcedc,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,18,"Background: In serving LLMs, throughput is often measured in requests per second or tokens per second, while latency is measured as time to first token (TTFT) and total time to completion. Increasing concurrency usually increases total throughput but can increase latency because the GPU is shared across more in-flight requests.

Explain the trade-off between throughput and latency in one sentence, then in one more sentence say what a good benchmark should report so we can reason about both.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:53.593921Z,2026-03-16T17:52:57.071639Z,3477.7228410002863,,3477.7228410002863,74,False,21.278291394467654,True,200,,
38d97613-4d80-4657-91e4-41cd54bec4ca,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,19,"Consider the following operational scenario.

We have an inference service that uses the vLLM engine and the Qwen2-0.5B-Instruct model. Requests are sent with a fixed max_tokens value and temperature set to zero for reproducibility. The workload consists of a small set of prompts repeated and shuffled with a fixed seed so that runs are comparable. We collect per-request latency, time to first token, and token throughput.

How would you reduce slow requests in this model API? Give three concrete steps and mention what you would measure before and after.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:52:57.072157Z,2026-03-16T17:53:01.340613Z,4268.4613749988785,,4268.4613749988785,96,False,22.490539697111636,True,200,,
561ce1ff-7ed9-4439-a026-0e3934400b9f,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,20,"In load testing an LLM API we often sweep concurrency: we run the same workload at concurrency 1, 2, 4, 8, 16, and sometimes higher. Each run uses the same number of requests, the same prompts (shuffled with the same seed), and the same generation parameters like max_tokens and temperature.

Why run the same test at different concurrency levels? Give two reasons and mention what we learn about the system from the shape of the latency and throughput curves.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:01.341243Z,2026-03-16T17:53:05.616619Z,4275.381274999745,,4275.381274999745,96,False,22.4541377306766,True,200,,
fe34aef2-2798-42d6-9c6f-c8721de52b15,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,21,"You are helping a team debug production latency. Here is the context.

Our chat API serves a Qwen-based model on a single GPU with vLLM. We run a benchmark with 24 requests over concurrency levels 1, 2, 4, 8, and 16. At concurrency 1 we see about 3.3 seconds p50 latency and ~29 tokens per second. At concurrency 16, p50 latency rises to about 24 seconds and tokens per second drop to around 5. We use max_tokens=96 and temperature 0.

List four reasons response time matters for chat apps in this setup, and one thing we could try next to improve latency at high concurrency.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:05.617304Z,2026-03-16T17:53:09.683460Z,4066.1634279986174,,4066.1634279986174,96,False,23.609478984284603,True,200,,
164f88cf-f435-47fe-b001-32ecb175bcd8,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,22,"We are designing a benchmark for our inference stack. The stack uses vLLM, a single public model (e.g. Qwen2-0.5B-Instruct), and we care about latency percentiles, time to first token, and token throughput under different concurrency levels. We run the same prompt set multiple times with a fixed seed and record per-request timings and any failures.

What should this benchmark report include to be reproducible? List at least five items (e.g. model, config, metrics, hardware, software versions).",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:09.683890Z,2026-03-16T17:53:13.812342Z,4128.456921000179,,4128.456921000179,96,False,23.25324009357535,True,200,,
c4320c1d-a632-4376-a9c1-cb11e86cb7b5,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,23,"Incident summary for the team:

Today between 14:00 and 14:02 UTC the model API returned 5xx errors for a subset of requests. The root cause was a transient OOM on the GPU when too many long-context requests were in flight. We increased the request timeout and added a simple queue limit. The API has been stable since 14:05.

Draft a one-line status update for users: API had 5xx errors for 2 minutes, now fixed. Then add one short sentence on what we changed so it does not happen again.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:13.812879Z,2026-03-16T17:53:15.268647Z,1455.7723439993424,,1455.7723439993424,31,False,21.2945383443924,True,200,,
b694ada7-1686-4fab-ab7e-42b7a16a401f,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,24,"Background: In serving LLMs, throughput is often measured in requests per second or tokens per second, while latency is measured as time to first token (TTFT) and total time to completion. Increasing concurrency usually increases total throughput but can increase latency because the GPU is shared across more in-flight requests.

Explain the trade-off between throughput and latency in one sentence, then in one more sentence say what a good benchmark should report so we can reason about both.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:15.269109Z,2026-03-16T17:53:19.846027Z,4576.94341000024,,4576.94341000024,96,False,20.974696735434396,True,200,,
70b69386-552e-43d5-b86a-52bd7c793754,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,25,"Consider the following operational scenario.

We have an inference service that uses the vLLM engine and the Qwen2-0.5B-Instruct model. Requests are sent with a fixed max_tokens value and temperature set to zero for reproducibility. The workload consists of a small set of prompts repeated and shuffled with a fixed seed so that runs are comparable. We collect per-request latency, time to first token, and token throughput.

How would you reduce slow requests in this model API? Give three concrete steps and mention what you would measure before and after.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:19.846981Z,2026-03-16T17:53:24.187126Z,4340.148881001369,,4340.148881001369,96,False,22.11905688770996,True,200,,
a5dfc75b-dc65-48a3-b74d-9b5d5d96575f,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,26,"In load testing an LLM API we often sweep concurrency: we run the same workload at concurrency 1, 2, 4, 8, 16, and sometimes higher. Each run uses the same number of requests, the same prompts (shuffled with the same seed), and the same generation parameters like max_tokens and temperature.

Why run the same test at different concurrency levels? Give two reasons and mention what we learn about the system from the shape of the latency and throughput curves.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:24.187579Z,2026-03-16T17:53:28.288476Z,4100.900169998567,,4100.900169998567,96,False,23.409494506186316,True,200,,
2f5a5db1-a768-4ebe-b590-684765e2cbab,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,27,"You are helping a team debug production latency. Here is the context.

Our chat API serves a Qwen-based model on a single GPU with vLLM. We run a benchmark with 24 requests over concurrency levels 1, 2, 4, 8, and 16. At concurrency 1 we see about 3.3 seconds p50 latency and ~29 tokens per second. At concurrency 16, p50 latency rises to about 24 seconds and tokens per second drop to around 5. We use max_tokens=96 and temperature 0.

List four reasons response time matters for chat apps in this setup, and one thing we could try next to improve latency at high concurrency.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:28.288976Z,2026-03-16T17:53:32.353305Z,4064.340850000008,,4064.340850000008,96,False,23.62006621565704,True,200,,
3134c225-b708-4402-948d-e756a3313e93,20260316_175154,exp-vllm-public-long-prompts-concurrency32,long-context,1,1,28,"We are designing a benchmark for our inference stack. The stack uses vLLM, a single public model (e.g. Qwen2-0.5B-Instruct), and we care about latency percentiles, time to first token, and token throughput under different concurrency levels. We run the same prompt set multiple times with a fixed seed and record per-request timings and any failures.

What should this benchmark report include to be reproducible? List at least five items (e.g. model, config, metrics, hardware, software versions).",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:53:32.353918Z,2026-03-16T17:53:36.474291Z,4120.378302000972,,4120.378302000972,96,False,23.298831554709352,True,200,,
