request_id,run_id,run_name,workload_label,repetition,concurrency,prompt_index,prompt,engine,model,stream,started_at,ended_at,latency_ms,ttft_ms,completion_time_ms,output_tokens,output_tokens_estimated,tokens_per_sec,success,status_code,error_type,error_message
8d82457f-d4a4-4b47-b9ad-0b4f3a378003,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,0,Benchmark case 12. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: concurrency profiling prefill case_11_0. Segment 1: benchmark queueing inference case_11_1. Segment 2: regression tail tokens case_11_2. Segment 3: analysis benchmark queueing case_11_3. Segment 4: profiling model regression case_11_4. Segment 5: inference batching decode case_11_5. Segment 6: model tokens model case_11_6. Segment 7: latency analysis streaming case_11_7. Segment 8: throughput throughput scheduler case_11_8. Segment 9: queueing decode analysis case_11_9. Segment 10: scheduler concurrency tail case_11_10. Segment 11: batching inference latency case_11_11. Segment 12: prefill scheduler concurrency case_11_12. Segment 13: decode percentile batching case_11_13. Segment 14: tail regression profiling case_11_14. Segment 15: percentile latency percentile case_11_15. Segment 16: tokens prefill throughput case_11_16. Segment 17: streaming streaming benchmark case_11_17. Segment 18: concurrency profiling prefill case_11_18. Segment 19: benchmark queueing inference case_11_19. Segment 20: regression tail tokens case_11_20. Segment 21: analysis benchmark queueing case_11_21. Segment 22: profiling model regression case_11_22. Segment 23: inference batching decode case_11_23. Segment 24: model tokens model case_11_24. Segment 25: latency analysis streaming case_11_25. Segment 26: throughput throughput scheduler case_11_26. Segment 27: queueing decode analysis case_11_27. Segment 28: scheduler concurrency tail case_11_28. Segment 29: batching inference latency case_11_29. Segment 30: prefill scheduler concurrency case_11_30. Segment 31,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:06:50.486027Z,2026-03-16T18:06:53.833573Z,3347.5475700015522,693.5869959997945,3347.5475700015522,51,True,15.235033687654617,True,200,,
e7ea2cdb-7934-448d-b5a2-61d6e83ec8f9,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,1,Benchmark case 11. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: streaming benchmark inference case_10_0. Segment 1: concurrency model tokens case_10_1. Segment 2: benchmark batching queueing case_10_2. Segment 3: regression tokens regression case_10_3. Segment 4: analysis analysis decode case_10_4. Segment 5: profiling throughput model case_10_5. Segment 6: inference decode streaming case_10_6. Segment 7: model concurrency scheduler case_10_7. Segment 8: latency inference analysis case_10_8. Segment 9: throughput scheduler tail case_10_9. Segment 10: queueing percentile latency case_10_10. Segment 11: scheduler regression concurrency case_10_11. Segment 12: batching latency batching case_10_12. Segment 13: prefill prefill profiling case_10_13. Segment 14: decode streaming percentile case_10_14. Segment 15: tail profiling throughput case_10_15. Segment 16: percentile queueing benchmark case_10_16. Segment 17: tokens tail prefill case_10_17. Segment 18: streaming benchmark inference case_10_18. Segment 19: concurrency model tokens case_10_19. Segment 20: benchmark batching queueing case_10_20. Segment 21: regression tokens regression case_10_21. Segment 22: analysis analysis decode case_10_22. Segment 23: profiling throughput model case_10_23. Segment 24: inference decode streaming case_10_24. Segment 25: model concurrency scheduler case_10_25. Segment 26: latency inference analysis case_10_26. Segment 27: throughput scheduler tail case_10_27. Segment 28: queueing percentile latency case_10_28. Segment 29: scheduler regression concurrency case_10_29. Segment 30: batching latency batching case_10_30. Segment 31: prefill,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:06:53.833972Z,2026-03-16T18:06:56.723377Z,2889.4079590008914,324.1641000004165,2889.4079590008914,51,True,17.650674713872853,True,200,,
c1d68fbd-8418-4750-9a52-89e97779f88b,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,2,Benchmark case 19. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: latency latency latency case_18_0. Segment 1: throughput prefill concurrency case_18_1. Segment 2: queueing streaming batching case_18_2. Segment 3: scheduler profiling profiling case_18_3. Segment 4: batching queueing percentile case_18_4. Segment 5: prefill tail throughput case_18_5. Segment 6: decode benchmark benchmark case_18_6. Segment 7: tail model prefill case_18_7. Segment 8: percentile batching inference case_18_8. Segment 9: tokens tokens tokens case_18_9. Segment 10: streaming analysis queueing case_18_10. Segment 11: concurrency throughput regression case_18_11. Segment 12: benchmark decode decode case_18_12. Segment 13: regression concurrency model case_18_13. Segment 14: analysis inference streaming case_18_14. Segment 15: profiling scheduler scheduler case_18_15. Segment 16: inference percentile analysis case_18_16. Segment 17: model regression tail case_18_17. Segment 18: latency latency latency case_18_18. Segment 19: throughput prefill concurrency case_18_19. Segment 20: queueing streaming batching case_18_20. Segment 21: scheduler profiling profiling case_18_21. Segment 22: batching queueing percentile case_18_22. Segment 23: prefill tail throughput case_18_23. Segment 24: decode benchmark benchmark case_18_24. Segment 25: tail model prefill case_18_25. Segment 26: percentile batching inference case_18_26. Segment 27: tokens tokens tokens case_18_27. Segment 28: streaming analysis queueing case_18_28. Segment 29: concurrency throughput regression case_18_29. Segment 30: benchmark decode decode case_18_30. Segment 3,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:06:56.723677Z,2026-03-16T18:06:59.596035Z,2872.3616919996857,327.58168100008334,2872.3616919996857,27,True,9.399930404030384,True,200,,
0fe6cebb-1a71-4539-80ac-9ceb9d7c7034,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,3,Benchmark case 22. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: scheduler tokens scheduler case_21_0. Segment 1: batching analysis analysis case_21_1. Segment 2: prefill throughput tail case_21_2. Segment 3: decode decode latency case_21_3. Segment 4: tail concurrency concurrency case_21_4. Segment 5: percentile inference batching case_21_5. Segment 6: tokens scheduler profiling case_21_6. Segment 7: streaming percentile percentile case_21_7. Segment 8: concurrency regression throughput case_21_8. Segment 9: benchmark latency benchmark case_21_9. Segment 10: regression prefill prefill case_21_10. Segment 11: analysis streaming inference case_21_11. Segment 12: profiling profiling tokens case_21_12. Segment 13: inference queueing queueing case_21_13. Segment 14: model tail regression case_21_14. Segment 15: latency benchmark decode case_21_15. Segment 16: throughput model model case_21_16. Segment 17: queueing batching streaming case_21_17. Segment 18: scheduler tokens scheduler case_21_18. Segment 19: batching analysis analysis case_21_19. Segment 20: prefill throughput tail case_21_20. Segment 21: decode decode latency case_21_21. Segment 22: tail concurrency concurrency case_21_22. Segment 23: percentile inference batching case_21_23. Segment 24: tokens scheduler profiling case_21_24. Segment 25: streaming percentile percentile case_21_25. Segment 26: concurrency regression throughput case_21_26. Segment 27: benchmark latency benchmark case_21_27. Segment 28: regression prefill prefill case_21_28. Segment 29: analysis streaming inference case_21_29. Segment 30: profiling profiling tokens case_21_30. Segment 31: inference,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:06:59.596296Z,2026-03-16T18:07:02.646764Z,3050.4710100012744,327.68361099988397,3050.4710100012744,43,True,14.09618378900183,True,200,,
3c848a2f-db65-4341-b7a8-41ae9bd76ba9,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,4,Benchmark case 15. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: analysis decode percentile case_14_0. Segment 1: profiling concurrency throughput case_14_1. Segment 2: inference inference benchmark case_14_2. Segment 3: model scheduler prefill case_14_3. Segment 4: latency percentile inference case_14_4. Segment 5: throughput regression tokens case_14_5. Segment 6: queueing latency queueing case_14_6. Segment 7: scheduler prefill regression case_14_7. Segment 8: batching streaming decode case_14_8. Segment 9: prefill profiling model case_14_9. Segment 10: decode queueing streaming case_14_10. Segment 11: tail tail scheduler case_14_11. Segment 12: percentile benchmark analysis case_14_12. Segment 13: tokens model tail case_14_13. Segment 14: streaming batching latency case_14_14. Segment 15: concurrency tokens concurrency case_14_15. Segment 16: benchmark analysis batching case_14_16. Segment 17: regression throughput profiling case_14_17. Segment 18: analysis decode percentile case_14_18. Segment 19: profiling concurrency throughput case_14_19. Segment 20: inference inference benchmark case_14_20. Segment 21: model scheduler prefill case_14_21. Segment 22: latency percentile inference case_14_22. Segment 23: throughput regression tokens case_14_23. Segment 24: queueing latency queueing case_14_24. Segment 25: scheduler prefill regression case_14_25. Segment 26: batching streaming decode case_14_26. Segment 27: prefill profiling model case_14_27. Segment 28: decode queueing streaming case_14_28. Segment 29: tail tail scheduler case_14_29. Segment 30: percentile benchmark analysis case_14_30. Segment 3,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:02.647171Z,2026-03-16T18:07:05.687024Z,3039.8566740004753,289.1910479993385,3039.8566740004753,44,True,14.474366629297576,True,200,,
09847b73-0ba3-489e-8172-e3a6dceca6a1,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,5,Benchmark case 7. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: decode latency decode case_6_0. Segment 1: tail prefill model case_6_1. Segment 2: percentile streaming streaming case_6_2. Segment 3: tokens profiling scheduler case_6_3. Segment 4: streaming queueing analysis case_6_4. Segment 5: concurrency tail tail case_6_5. Segment 6: benchmark benchmark latency case_6_6. Segment 7: regression model concurrency case_6_7. Segment 8: analysis batching batching case_6_8. Segment 9: profiling tokens profiling case_6_9. Segment 10: inference analysis percentile case_6_10. Segment 11: model throughput throughput case_6_11. Segment 12: latency decode benchmark case_6_12. Segment 13: throughput concurrency prefill case_6_13. Segment 14: queueing inference inference case_6_14. Segment 15: scheduler scheduler tokens case_6_15. Segment 16: batching percentile queueing case_6_16. Segment 17: prefill regression regression case_6_17. Segment 18: decode latency decode case_6_18. Segment 19: tail prefill model case_6_19. Segment 20: percentile streaming streaming case_6_20. Segment 21: tokens profiling scheduler case_6_21. Segment 22: streaming queueing analysis case_6_22. Segment 23: concurrency tail tail case_6_23. Segment 24: benchmark benchmark latency case_6_24. Segment 25: regression model concurrency case_6_25. Segment 26: analysis batching batching case_6_26. Segment 27: profiling tokens profiling case_6_27. Segment 28: inference analysis percentile case_6_28. Segment 29: model throughput throughput case_6_29. Segment 30: latency decode benchmark case_6_30. Segment 31: throughput concurrency prefill case_6_31. Segment 32: queueing inference inference case_6_32. Segment 33: scheduler scheduler,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:05.687485Z,2026-03-16T18:07:08.738791Z,3051.312792000317,330.9136940006283,3051.312792000317,46,True,15.075478371342015,True,200,,
b26d4fe3-99eb-4b55-8e12-d6527aba7f93,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,6,Benchmark case 20. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: throughput scheduler tail case_19_0. Segment 1: queueing percentile latency case_19_1. Segment 2: scheduler regression concurrency case_19_2. Segment 3: batching latency batching case_19_3. Segment 4: prefill prefill profiling case_19_4. Segment 5: decode streaming percentile case_19_5. Segment 6: tail profiling throughput case_19_6. Segment 7: percentile queueing benchmark case_19_7. Segment 8: tokens tail prefill case_19_8. Segment 9: streaming benchmark inference case_19_9. Segment 10: concurrency model tokens case_19_10. Segment 11: benchmark batching queueing case_19_11. Segment 12: regression tokens regression case_19_12. Segment 13: analysis analysis decode case_19_13. Segment 14: profiling throughput model case_19_14. Segment 15: inference decode streaming case_19_15. Segment 16: model concurrency scheduler case_19_16. Segment 17: latency inference analysis case_19_17. Segment 18: throughput scheduler tail case_19_18. Segment 19: queueing percentile latency case_19_19. Segment 20: scheduler regression concurrency case_19_20. Segment 21: batching latency batching case_19_21. Segment 22: prefill prefill profiling case_19_22. Segment 23: decode streaming percentile case_19_23. Segment 24: tail profiling throughput case_19_24. Segment 25: percentile queueing benchmark case_19_25. Segment 26: tokens tail prefill case_19_26. Segment 27: streaming benchmark inference case_19_27. Segment 28: concurrency model tokens case_19_28. Segment 29: benchmark batching queueing case_19_29. Segment 30: regression tokens regression case_19_30. Segment 3,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:08.739260Z,2026-03-16T18:07:11.782668Z,3043.410706999566,323.2046150005772,3043.410706999566,48,True,15.77177864611056,True,200,,
3830566f-3809-4a13-be1b-b15fec09fdca,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,7,Benchmark case 5. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: batching benchmark streaming case_4_0. Segment 1: prefill model scheduler case_4_1. Segment 2: decode batching analysis case_4_2. Segment 3: tail tokens tail case_4_3. Segment 4: percentile analysis latency case_4_4. Segment 5: tokens throughput concurrency case_4_5. Segment 6: streaming decode batching case_4_6. Segment 7: concurrency concurrency profiling case_4_7. Segment 8: benchmark inference percentile case_4_8. Segment 9: regression scheduler throughput case_4_9. Segment 10: analysis percentile benchmark case_4_10. Segment 11: profiling regression prefill case_4_11. Segment 12: inference latency inference case_4_12. Segment 13: model prefill tokens case_4_13. Segment 14: latency streaming queueing case_4_14. Segment 15: throughput profiling regression case_4_15. Segment 16: queueing queueing decode case_4_16. Segment 17: scheduler tail model case_4_17. Segment 18: batching benchmark streaming case_4_18. Segment 19: prefill model scheduler case_4_19. Segment 20: decode batching analysis case_4_20. Segment 21: tail tokens tail case_4_21. Segment 22: percentile analysis latency case_4_22. Segment 23: tokens throughput concurrency case_4_23. Segment 24: streaming decode batching case_4_24. Segment 25: concurrency concurrency profiling case_4_25. Segment 26: benchmark inference percentile case_4_26. Segment 27: regression scheduler throughput case_4_27. Segment 28: analysis percentile benchmark case_4_28. Segment 29: profiling regression prefill case_4_29. Segment 30: inference latency inference case_4_30. Segment 31: model prefill tokens case_4_31. Segment 32: latency streaming queueing case_4_32. Segment 33: throughput profiling,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:11.783196Z,2026-03-16T18:07:14.680839Z,2897.6453589984885,325.4771100000653,2897.6453589984885,46,True,15.874958561491788,True,200,,
5fa0a842-a846-4bc7-9aa3-960ed1f6135c,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,8,Benchmark case 9. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: percentile decode queueing case_8_0. Segment 1: tokens concurrency regression case_8_1. Segment 2: streaming inference decode case_8_2. Segment 3: concurrency scheduler model case_8_3. Segment 4: benchmark percentile streaming case_8_4. Segment 5: regression regression scheduler case_8_5. Segment 6: analysis latency analysis case_8_6. Segment 7: profiling prefill tail case_8_7. Segment 8: inference streaming latency case_8_8. Segment 9: model profiling concurrency case_8_9. Segment 10: latency queueing batching case_8_10. Segment 11: throughput tail profiling case_8_11. Segment 12: queueing benchmark percentile case_8_12. Segment 13: scheduler model throughput case_8_13. Segment 14: batching batching benchmark case_8_14. Segment 15: prefill tokens prefill case_8_15. Segment 16: decode analysis inference case_8_16. Segment 17: tail throughput tokens case_8_17. Segment 18: percentile decode queueing case_8_18. Segment 19: tokens concurrency regression case_8_19. Segment 20: streaming inference decode case_8_20. Segment 21: concurrency scheduler model case_8_21. Segment 22: benchmark percentile streaming case_8_22. Segment 23: regression regression scheduler case_8_23. Segment 24: analysis latency analysis case_8_24. Segment 25: profiling prefill tail case_8_25. Segment 26: inference streaming latency case_8_26. Segment 27: model profiling concurrency case_8_27. Segment 28: latency queueing batching case_8_28. Segment 29: throughput tail profiling case_8_29. Segment 30: queueing benchmark percentile case_8_30. Segment 31: scheduler model throughput case_8_31. Segment 32: batching batching benchmark case_8_32. Segment 33: prefill,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:14.681514Z,2026-03-16T18:07:17.507230Z,2825.720476001152,314.57885800045915,2825.720476001152,55,True,19.46406251683954,True,200,,
e72c7ebd-49ca-4962-b6f8-ed92938b70b0,20260316_180650,exp-vllm-public-ctx512-stream-true,ctx-512,1,1,9,Benchmark case 3. You are analyzing inference performance. Provide concise observations on latency and throughput behavior. Segment 0: queueing decode analysis case_2_0. Segment 1: scheduler concurrency tail case_2_1. Segment 2: batching inference latency case_2_2. Segment 3: prefill scheduler concurrency case_2_3. Segment 4: decode percentile batching case_2_4. Segment 5: tail regression profiling case_2_5. Segment 6: percentile latency percentile case_2_6. Segment 7: tokens prefill throughput case_2_7. Segment 8: streaming streaming benchmark case_2_8. Segment 9: concurrency profiling prefill case_2_9. Segment 10: benchmark queueing inference case_2_10. Segment 11: regression tail tokens case_2_11. Segment 12: analysis benchmark queueing case_2_12. Segment 13: profiling model regression case_2_13. Segment 14: inference batching decode case_2_14. Segment 15: model tokens model case_2_15. Segment 16: latency analysis streaming case_2_16. Segment 17: throughput throughput scheduler case_2_17. Segment 18: queueing decode analysis case_2_18. Segment 19: scheduler concurrency tail case_2_19. Segment 20: batching inference latency case_2_20. Segment 21: prefill scheduler concurrency case_2_21. Segment 22: decode percentile batching case_2_22. Segment 23: tail regression profiling case_2_23. Segment 24: percentile latency percentile case_2_24. Segment 25: tokens prefill throughput case_2_25. Segment 26: streaming streaming benchmark case_2_26. Segment 27: concurrency profiling prefill case_2_27. Segment 28: benchmark queueing inference case_2_28. Segment 29: regression tail tokens case_2_29. Segment 30: analysis benchmark queueing case_2_30. Segment 31: profiling model regression case_2_31. Segment 32: inference batching decode case_2_32. Segment 33:,vllm,Qwen/Qwen2-0.5B-Instruct,True,2026-03-16T18:07:17.507577Z,2026-03-16T18:07:20.313673Z,2806.099280000126,305.98182100038684,2806.099280000126,44,True,15.680129464271138,True,200,,
