request_id,run_id,run_name,workload_label,repetition,concurrency,prompt_index,prompt,engine,model,stream,started_at,ended_at,latency_ms,ttft_ms,completion_time_ms,output_tokens,output_tokens_estimated,tokens_per_sec,success,status_code,error_type,error_message
d231a7c2-bb06-43d0-a19f-6dd12cacbf9a,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,0,Trade-off between throughput and latency in one sentence.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:16.626547Z,2026-03-16T17:42:17.808742Z,1182.197105999876,,1182.197105999876,31,False,26.222361603381604,True,200,,
03bd38aa-5a5e-4788-8aca-8842170b4713,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,1,How would you reduce slow requests in a model API?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:17.809138Z,2026-03-16T17:42:21.190921Z,3381.7843990000256,,3381.7843990000256,96,False,28.387380351150313,True,200,,
89244f34-86ff-4759-89c7-ac40a2f6e220,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,2,Why run the same test at different concurrency levels?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:21.191217Z,2026-03-16T17:42:24.489115Z,3297.9006850000587,,3297.9006850000587,96,False,29.109427229461367,True,200,,
983d61e3-b005-4ce1-98cc-af3a7d4056c0,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,3,List four reasons response time matters for chat apps.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:24.489380Z,2026-03-16T17:42:27.764694Z,3275.3167289993144,,3275.3167289993144,96,False,29.31014248180213,True,200,,
5a5a9e9f-bf3d-4626-96ce-e5aa55a20d1f,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,4,What should a benchmark report include to be reproducible?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:27.765007Z,2026-03-16T17:42:31.016619Z,3251.6146380003192,,3251.6146380003192,96,False,29.523793772511173,True,200,,
b6204105-49a4-4d1a-81bf-c1665eeeb29f,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,5,"Draft a one-line status update: API had 5xx errors for 2 minutes, now fixed.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:31.016914Z,2026-03-16T17:42:31.620846Z,603.9351029994577,,603.9351029994577,17,False,28.148719813716912,True,200,,
dfff24ef-715b-4419-be83-49efc0818060,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,6,Trade-off between throughput and latency in one sentence.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:31.621138Z,2026-03-16T17:42:32.438354Z,817.2182110010908,,817.2182110010908,24,False,29.36792117077279,True,200,,
715e9df1-9341-47ec-8aaf-777ec1c340ea,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,7,How would you reduce slow requests in a model API?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:32.438600Z,2026-03-16T17:42:35.713990Z,3275.3921509993233,,3275.3921509993233,96,False,29.309467561223276,True,200,,
28ee6e2e-9b1a-40d0-ad1b-ad9dd3ee51ca,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,8,Why run the same test at different concurrency levels?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:35.714304Z,2026-03-16T17:42:38.960897Z,3246.5958520006097,,3246.5958520006097,96,False,29.56943345468858,True,200,,
74d7c912-3498-40ef-9708-0fc131fba42b,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,9,List four reasons response time matters for chat apps.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:38.961189Z,2026-03-16T17:42:42.241407Z,3280.22238199992,,3280.22238199992,96,False,29.26630844506028,True,200,,
c33bcd86-22af-411b-a445-5a6cfd9ef09e,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,10,What should a benchmark report include to be reproducible?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:42.242072Z,2026-03-16T17:42:45.511472Z,3269.403168000281,,3269.403168000281,96,False,29.363157453205158,True,200,,
b3989bfd-653b-40a9-9c7a-33afd271ba87,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,11,"Draft a one-line status update: API had 5xx errors for 2 minutes, now fixed.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:45.511802Z,2026-03-16T17:42:46.083685Z,571.8864629998279,,571.8864629998279,17,False,29.72618010719571,True,200,,
39f1c6e3-c69e-4ba5-9390-450b7c5d10a7,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,12,Trade-off between throughput and latency in one sentence.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:46.084025Z,2026-03-16T17:42:46.886992Z,802.9695670011279,,802.9695670011279,24,False,29.88905306789328,True,200,,
11fb9e81-75f8-43fb-9700-605494dad3bd,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,13,How would you reduce slow requests in a model API?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:46.887252Z,2026-03-16T17:42:50.094749Z,3207.4992550005845,,3207.4992550005845,96,False,29.92985886133355,True,200,,
bb7bb4af-4569-4f8b-a89e-4cfedc98f170,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,14,Why run the same test at different concurrency levels?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:50.095023Z,2026-03-16T17:42:53.433196Z,3338.1752140012395,,3338.1752140012395,96,False,28.75822682924167,True,200,,
dd857661-b36d-4c75-afb7-d9578701ce5c,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,15,List four reasons response time matters for chat apps.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:53.433499Z,2026-03-16T17:42:56.692888Z,3259.391665000294,,3259.391665000294,96,False,29.453348927304,True,200,,
2dce59a5-8009-4e8f-b95c-c695f44e1bbb,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,16,What should a benchmark report include to be reproducible?,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:56.693741Z,2026-03-16T17:42:59.894462Z,3200.722280998889,,3200.722280998889,96,False,29.993230143678726,True,200,,
be9feca6-f46c-41d6-9370-2c95e703082d,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,17,"Draft a one-line status update: API had 5xx errors for 2 minutes, now fixed.",vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:42:59.894849Z,2026-03-16T17:43:00.478564Z,583.717211999101,,583.717211999101,17,False,29.12369149057435,True,200,,
df1401dd-c35f-4aeb-a81e-7bdede6d291a,20260316_174216,exp-vllm-public-concurrency32-stream-false,quickstart,1,1,18,Trade-off between throughput and latency in one sentence.,vllm,Qwen/Qwen2-0.5B-Instruct,False,2026-03-16T17:43:00.478843Z,2026-03-16T17:43:01.517818Z,1038.9770239999052,,1038.9770239999052,31,False,29.83704093922565,True,200,,
